RecipeID,Recipe,Recipe_category,Flavor,Yogurt_culture,Skimmed_milk,Semi_skimmed_milk,Full_fat_milk,Milk_supplier,MPC 70%,MPC 80%,Fruit_prep_40Fruit,Fruit_prep_60Fruit,Fruit_prep_supplier,Added_sugar,Aroma,Flavor_intensity ,sweetness,Fruit_intensity,Chalkiness,Color_intensity,thickness,Coating,Global Appreciation,Fat g/100g,Saturated Fatty Acids SFA g/100g,Protein g/100g,Carb (total sugars) g/100g,Calcium mg/100g,Energy kcal/100g,€/kg min,€/kg max,%Protein_cal,Source_protein,Rich_protein,Source_calcium_us,High_calcium_us,Source_calcium_eu,High_calcium_eu
REC-00555,Stirred_Flavored_Strawberry,Flavored,Strawberry,0.01,0,65,0,BASF Ingredients,0,16,0,10,DAIRY & Co.,9,0.001,0.78,2.98,1.03,2.5,3.49,3.46,3.8,3.11,1,0.7,3,17.4,121.2,90.9,0.68,1.14,13.2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00556,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,0,65,0,BASF Ingredients,0,25,0,10,DAIRY & Co.,0,0,0.73,0.57,1.03,3.7,3.29,3.65,4.14,2.23,1,0.7,3.4,8.7,132.5,57.8,0.77,1.23,23.53,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00557,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,0,65,0,BASF Ingredients,0,25,0,10,DAIRY & Co.,0,0,0.58,0.61,1.02,4.24,3.69,3.65,4.61,2.05,1,0.7,3.4,8.7,132.5,57.8,0.77,1.23,23.53,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00558,Stirred_Flavored_Vanilla,Flavored,Vanilla,0.01,0,65,0,BASF Ingredients,0,16,0,10,DAIRY & Co.,9,0.001,0.77,3.06,1.02,3.07,3.89,3.42,3.64,2.81,1,0.7,3,17.4,121.2,90.9,0.68,1.14,13.2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00559,Stirred_Plain,Plain,Plain,0.01,0,85,0,BASF Ingredients,0,10,5,0,DAIRY & Co.,0,0,0.2,0.32,0.32,3.52,2.84,2.28,2.25,1.74,1.4,0.9,3.4,7.5,128.8,55.8,0.47,0.88,24.37,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00560,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,0,75,0,BASF Ingredients,0,10,15,0,DAIRY & Co.,0,0,0.92,1.99,1.29,2.48,3.82,2.78,3.51,2.87,1.2,0.8,3.1,13.6,136.2,77.6,0.49,0.91,15.98,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00561,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,0,75,0,BASF Ingredients,0,10,15,0,DAIRY & Co.,0,0,0.81,1.97,1.29,2.42,3.68,2.81,3.9,2.95,1.2,0.8,3.1,13.6,136.2,77.6,0.49,0.91,15.98,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00562,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,0,75,0,BASF Ingredients,0,10,15,0,DAIRY & Co.,0,0,0.88,2.04,1.29,3.07,3.92,2.74,3.42,2.66,1.2,0.8,3.1,13.6,136.2,77.6,0.49,0.91,15.98,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00563,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,0,75,0,BASF Ingredients,0,10,15,0,DAIRY & Co.,0,0,0.79,2.04,1.29,1.92,3.7,2.85,3.38,3.09,1.2,0.8,3.1,13.6,136.2,77.6,0.49,0.91,15.98,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00564,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,0,75,0,BASF Ingredients,0,10,15,0,DAIRY & Co.,0,0,0.92,1.97,1.29,3.35,3.39,2.94,3.37,2.74,1.2,0.8,3.1,13.6,136.2,77.6,0.49,0.91,15.98,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00565,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,0,75,0,BASF Ingredients,0,10,15,0,DAIRY & Co.,0,0,0.88,2,1.29,2.92,3.9,2.71,3.83,2.76,1.2,0.8,3.1,13.6,136.2,77.6,0.49,0.91,15.98,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00566,Stirred_Plain,Plain,Plain,0.01,0,75,0,BASF Ingredients,0,20,5,0,DAIRY & Co.,0,0,0.1,0.32,0.31,4.41,2.9,2.73,3.07,2.06,1.2,0.8,3.5,7.4,128.8,54.4,0.63,1.04,25.74,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00567,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,0,65,0,BASF Ingredients,0,20,15,0,DAIRY & Co.,0,0,0.92,2.04,1.29,4.47,3.61,3.37,4.18,2.67,1,0.7,3.2,13.5,136.2,76.2,0.65,1.07,16.8,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00568,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,0,65,0,BASF Ingredients,0,20,15,0,DAIRY & Co.,0,0,0.85,1.98,1.29,2.92,3.62,3.5,3.66,2.77,1,0.7,3.2,13.5,136.2,76.2,0.65,1.07,16.8,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00569,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,0,65,0,BASF Ingredients,0,20,15,0,DAIRY & Co.,0,0,0.93,2.03,1.28,4.2,3.45,3.45,3.67,2.67,1,0.7,3.2,13.5,136.2,76.2,0.65,1.07,16.8,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00570,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,0,65,0,BASF Ingredients,0,20,15,0,DAIRY & Co.,0,0,0.97,2.04,1.29,3.02,3.98,3.33,4.05,2.72,1,0.7,3.2,13.5,136.2,76.2,0.65,1.07,16.8,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00571,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,0,65,0,BASF Ingredients,0,20,15,0,DAIRY & Co.,0,0,0.81,2.03,1.29,3.25,3.9,3.36,3.8,2.68,1,0.7,3.2,13.5,136.2,76.2,0.65,1.07,16.8,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00572,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,0,65,0,BASF Ingredients,0,20,15,0,DAIRY & Co.,0,0,0.77,1.97,1.29,3.64,3.8,3.43,4.16,2.6,1,0.7,3.2,13.5,136.2,76.2,0.65,1.07,16.8,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00573,Stirred_Plain,Plain,Plain,0.01,0,75,0,BASF Ingredients,0,10,15,0,DAIRY & Co.,0,0,0.94,2.03,1.28,2.53,3.79,2.94,3.86,2.92,1.2,0.8,3.1,13.6,136.2,77.6,0.49,0.91,15.98,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00574,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,0,65,0,BASF Ingredients,0,10,25,0,DAIRY & Co.,0,0,2.38,4.94,2.49,2.82,3.92,2.99,4.03,3.04,1,0.7,2.7,19.8,143.8,99.4,0.51,0.94,10.87,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00575,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,0,65,0,BASF Ingredients,0,10,25,0,DAIRY & Co.,0,0,2.32,4.95,2.5,2.72,3.96,3.17,3.84,3.04,1,0.7,2.7,19.8,143.8,99.4,0.51,0.94,10.87,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00576,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,0,65,0,BASF Ingredients,0,10,25,0,DAIRY & Co.,0,0,2.36,4.97,2.5,3.16,4.28,3.1,4.1,2.84,1,0.7,2.7,19.8,143.8,99.4,0.51,0.94,10.87,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00577,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,0,65,0,BASF Ingredients,0,10,25,0,DAIRY & Co.,0,0,2.3,4.94,2.5,2.4,4.45,3.27,4.05,2.97,1,0.7,2.7,19.8,143.8,99.4,0.51,0.94,10.87,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00578,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,0,65,0,BASF Ingredients,0,10,25,0,DAIRY & Co.,0,0,2.13,4.99,2.5,2.04,4.03,3.03,3.85,3.19,1,0.7,2.7,19.8,143.8,99.4,0.51,0.94,10.87,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00579,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,0,65,0,BASF Ingredients,0,10,25,0,DAIRY & Co.,0,0,2.19,4.98,2.5,1.92,3.78,3.19,4.19,3.32,1,0.7,2.7,19.8,143.8,99.4,0.51,0.94,10.87,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00580,Stirred_Plain,Plain,Plain,0.01,0,85,0,BASF Ingredients,0,10,0,5,DAIRY & Co.,0,0,0.33,0.28,0.39,2.25,3,2.56,2.98,2.39,1.4,0.9,3.4,6.6,128.8,52.4,0.5,0.93,25.95,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00581,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,0,75,0,BASF Ingredients,0,10,0,15,DAIRY & Co.,0,0,1.31,1.1,1.8,1.96,4.1,3.19,4.36,2.83,1.2,0.8,3.1,11.1,136.2,67.4,0.57,1.06,18.4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00582,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,0,75,0,BASF Ingredients,0,10,0,15,DAIRY & Co.,0,0,1.28,1.11,1.81,1.97,4.2,3.09,4.42,2.8,1.2,0.8,3.1,11.1,136.2,67.4,0.57,1.06,18.4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00583,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,0,75,0,BASF Ingredients,0,10,0,15,DAIRY & Co.,0,0,1.21,1.11,1.81,1.84,4.06,3.24,4.07,2.9,1.2,0.8,3.1,11.1,136.2,67.4,0.57,1.06,18.4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00584,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,0,75,0,BASF Ingredients,0,10,0,15,DAIRY & Co.,0,0,1.23,1.1,1.81,2.98,4.23,3.27,3.89,2.47,1.2,0.8,3.1,11.1,136.2,67.4,0.57,1.06,18.4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00585,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,0,75,0,BASF Ingredients,0,10,0,15,DAIRY & Co.,0,0,1.11,1.09,1.8,2.14,4.19,3.25,4.23,2.72,1.2,0.8,3.1,11.1,136.2,67.4,0.57,1.06,18.4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00586,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,0,75,0,BASF Ingredients,0,10,0,15,DAIRY & Co.,0,0,1.33,1.15,1.81,3.4,4.51,3.08,4,2.36,1.2,0.8,3.1,11.1,136.2,67.4,0.57,1.06,18.4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00587,Stirred_Plain,Plain,Plain,0.01,0,75,0,BASF Ingredients,0,20,0,5,DAIRY & Co.,0,0,0.19,0.23,0.39,3.86,3.19,3.22,3.64,2.19,1.2,0.8,3.5,6.5,128.8,51,0.66,1.09,27.45,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00588,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,0,65,0,BASF Ingredients,0,20,0,15,DAIRY & Co.,0,0,1.28,1.14,1.81,3.48,3.77,3.74,4.49,2.4,1,0.7,3.2,11,136.2,66,0.73,1.22,19.39,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00589,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,0,65,0,BASF Ingredients,0,20,0,15,DAIRY & Co.,0,0,1.07,1.1,1.81,4.1,4.16,3.85,4.66,2.12,1,0.7,3.2,11,136.2,66,0.73,1.22,19.39,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00590,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,0,65,0,BASF Ingredients,0,20,0,15,DAIRY & Co.,0,0,1.23,1.12,1.8,3.96,4.27,3.71,4.7,2.13,1,0.7,3.2,11,136.2,66,0.73,1.22,19.39,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00591,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,0,65,0,BASF Ingredients,0,20,0,15,DAIRY & Co.,0,0,1.38,1.07,1.8,3.38,4.1,3.79,4.42,2.29,1,0.7,3.2,11,136.2,66,0.73,1.22,19.39,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00592,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,0,65,0,BASF Ingredients,0,20,0,15,DAIRY & Co.,0,0,1.05,1.14,1.81,3.98,4.25,3.86,4.64,2.11,1,0.7,3.2,11,136.2,66,0.73,1.22,19.39,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00593,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,0,65,0,BASF Ingredients,0,20,0,15,DAIRY & Co.,0,0,1.19,1.16,1.81,3.31,4.32,3.75,4.63,2.2,1,0.7,3.2,11,136.2,66,0.73,1.22,19.39,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00594,Stirred_Plain,Plain,Plain,0.01,0,75,0,BASF Ingredients,0,10,0,15,DAIRY & Co.,0,0,1.27,1.11,1.81,1.95,3.98,3.08,4.03,2.9,1.2,0.8,3.1,11.1,136.2,67.4,0.57,1.06,18.4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00595,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,0,65,0,BASF Ingredients,0,10,0,25,DAIRY & Co.,0,0,3.19,2.44,3.68,2.76,4.64,3.39,4.82,3.68,1,0.7,2.7,15.5,143.8,82.4,0.64,1.19,13.11,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00596,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,0,65,0,BASF Ingredients,0,10,0,25,DAIRY & Co.,0,0,2.98,2.43,3.69,2.22,5,3.52,4.65,3.73,1,0.7,2.7,15.5,143.8,82.4,0.64,1.19,13.11,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00597,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,0,65,0,BASF Ingredients,0,10,0,25,DAIRY & Co.,0,0,2.99,2.43,3.69,1.72,4.8,3.67,4.59,3.94,1,0.7,2.7,15.5,143.8,82.4,0.64,1.19,13.11,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00598,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,0,65,0,BASF Ingredients,0,10,0,25,DAIRY & Co.,0,0,3.17,2.47,3.68,2.72,4.74,3.42,4.36,3.78,1,0.7,2.7,15.5,143.8,82.4,0.64,1.19,13.11,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00599,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,0,65,0,BASF Ingredients,0,10,0,25,DAIRY & Co.,0,0,3,2.49,3.69,1.79,4.55,3.39,4.41,4.1,1,0.7,2.7,15.5,143.8,82.4,0.64,1.19,13.11,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00600,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,0,65,0,BASF Ingredients,0,10,0,25,DAIRY & Co.,0,0,3.15,2.41,3.7,2.15,4.5,3.66,4.52,3.95,1,0.7,2.7,15.5,143.8,82.4,0.64,1.19,13.11,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00601,Stirred_Plain,Plain,Plain,0.01,0,0,98.5,BASF Ingredients,0,1.5,0,0,WACKER & Co.,0,0,0.4,0,0.02,0.16,0.12,0.56,0.26,0.76,3.6,2.5,3.5,4.5,125,64.8,0.352,0.7776,21.6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00602,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,0,0,88.5,BASF Ingredients,0,1.5,0,10,WACKER & Co.,0,0,0.85,0.56,1.4,0.56,2.53,2.76,2.54,2.63,3.3,2.2,3.2,8.9,132.5,77.9,0.429,0.918,16.43,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00603,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,0,0,88.5,BASF Ingredients,0,1.5,0,10,WACKER & Co.,0,0,0.92,0.58,1.39,0.22,2.39,2.74,2.47,2.49,3.3,2.2,3.2,8.9,132.5,77.9,0.429,0.918,16.43,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00604,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,0,0,88.5,BASF Ingredients,0,1.5,0,10,WACKER & Co.,0,0,0.99,0.63,1.4,0.57,2.43,2.56,2.57,2.59,3.3,2.2,3.2,8.9,132.5,77.9,0.429,0.918,16.43,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00605,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,0,0,88.5,BASF Ingredients,0,1.5,0,10,WACKER & Co.,0,0,0.8,0.59,1.39,0.68,2.67,2.66,2.55,2.67,3.3,2.2,3.2,8.9,132.5,77.9,0.429,0.918,16.43,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00606,Stirred_Flavored_Strawberry,Flavored,Strawberry,0.01,0,0,85.5,BASF Ingredients,0,1.5,0,10,WACKER & Co.,3,0.001,1.28,0.85,1.39,0.34,2.51,2.84,2.74,2.72,3.2,2.1,3.1,11.8,128.8,87.9,0.462,0.9612,14.11,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00607,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,0,0,88.5,BASF Ingredients,0,1.5,0,10,WACKER & Co.,0,0,0.75,0.64,1.39,0.54,2.48,2.81,2.49,2.58,3.3,2.2,3.2,8.9,132.5,77.9,0.429,0.918,16.43,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00608,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,0,0,88.5,BASF Ingredients,0,1.5,0,10,WACKER & Co.,0,0,1.14,0.61,1.4,1.7,2.46,2.81,2.73,2.63,3.3,2.2,3.2,8.9,132.5,77.9,0.429,0.918,16.43,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00609,Stirred_Flavored_Vanilla,Flavored,Vanilla,0.01,0,0,85.5,BASF Ingredients,0,1.5,0,10,WACKER & Co.,3,0.001,1.04,0.83,1.38,1.82,2.39,2.78,2.61,2.56,3.2,2.1,3.1,11.8,128.8,87.9,0.462,0.9612,14.11,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00610,Stirred_Plain,Plain,Plain,0.01,0,0,75,BASF Ingredients,0,25,0,0,WACKER & Co.,0,0,0.14,0.01,0.01,3.61,0.25,2.29,1.29,0.86,2.8,1.9,3.8,4.2,125,57,0.77,1.188,26.67,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00611,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,0,0,65,BASF Ingredients,0,25,0,10,WACKER & Co.,0,0,0.91,0.56,1.41,4.78,2.4,4.92,3.98,1.81,2.4,1.6,3.4,8.7,132.5,70,0.847,1.3284,19.43,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00612,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,0,0,65,BASF Ingredients,0,25,0,10,WACKER & Co.,0,0,0.77,0.62,1.39,4.47,2.43,4.7,3.98,1.87,2.4,1.6,3.4,8.7,132.5,70,0.847,1.3284,19.43,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00613,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,0,0,65,BASF Ingredients,0,25,0,10,WACKER & Co.,0,0,1.12,0.63,1.39,3.29,2.52,5,3.62,1.92,2.4,1.6,3.4,8.7,132.5,70,0.847,1.3284,19.43,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00614,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,0,0,65,BASF Ingredients,0,25,0,10,WACKER & Co.,0,0,1.17,0.64,1.38,4.82,2.69,5,3.89,1.85,2.4,1.6,3.4,8.7,132.5,70,0.847,1.3284,19.43,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00615,Stirred_Flavored_Strawberry,Flavored,Strawberry,0.01,0,0,75,BASF Ingredients,0,11,0,10,WACKER & Co.,4,0.001,1.2,1.06,1.39,3.01,2.53,4.21,3.09,2.2,2.8,1.9,3.1,12.6,127.5,88.1,0.748,1.2312,14.07,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00616,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,0,0,65,BASF Ingredients,0,25,0,10,WACKER & Co.,0,0,0.84,0.61,1.39,3.91,2.64,4.85,3.84,1.89,2.4,1.6,3.4,8.7,132.5,70,0.847,1.3284,19.43,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00617,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,0,0,65,BASF Ingredients,0,25,0,10,WACKER & Co.,0,0,0.92,0.64,1.39,4.21,2.74,4.85,3.72,1.89,2.4,1.6,3.4,8.7,132.5,70,0.847,1.3284,19.43,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00618,Stirred_Flavored_Vanilla,Flavored,Vanilla,0.01,0,0,75,BASF Ingredients,0,11,0,10,WACKER & Co.,4,0.001,0.87,1.04,1.39,3.34,2.66,4.32,3.24,2.12,2.8,1.9,3.1,12.6,127.5,88.1,0.748,1.2312,14.07,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00619,Stirred_Plain,Plain,Plain,0.01,0,0,85,BASF Ingredients,0,10,5,0,WACKER & Co.,0,0,0.59,0.35,0.43,2.43,1.86,2.89,2.03,1.83,3.1,2.1,3.4,7.5,128.8,71.9,0.517,0.9504,18.92,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00620,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,0,0,75,BASF Ingredients,0,10,15,0,WACKER & Co.,0,0,1.21,2,1.75,3.13,2.57,3.66,2.78,2.61,2.8,1.9,3.1,13.6,136.2,91.8,0.539,0.9828,13.51,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00621,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,0,0,75,BASF Ingredients,0,10,15,0,WACKER & Co.,0,0,1.54,1.99,1.74,2.11,2.71,3.43,3.15,3.12,2.8,1.9,3.1,13.6,136.2,91.8,0.539,0.9828,13.51,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00622,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,0,0,75,BASF Ingredients,0,10,15,0,WACKER & Co.,0,0,1.23,2.04,1.74,2.26,2.36,3.57,3.16,3,2.8,1.9,3.1,13.6,136.2,91.8,0.539,0.9828,13.51,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00623,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,0,0,75,BASF Ingredients,0,10,15,0,WACKER & Co.,0,0,1.44,2.04,1.76,3.1,2.68,3.4,2.85,2.73,2.8,1.9,3.1,13.6,136.2,91.8,0.539,0.9828,13.51,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00624,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,0,0,75,BASF Ingredients,0,10,15,0,WACKER & Co.,0,0,1.64,2.03,1.73,2.42,2.4,3.4,3.07,2.98,2.8,1.9,3.1,13.6,136.2,91.8,0.539,0.9828,13.51,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00625,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,0,0,75,BASF Ingredients,0,10,15,0,WACKER & Co.,0,0,1.48,2.04,1.74,2.2,2.74,3.55,3.17,3.09,2.8,1.9,3.1,13.6,136.2,91.8,0.539,0.9828,13.51,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00626,Stirred_Plain,Plain,Plain,0.01,0,0,75,BASF Ingredients,0,20,5,0,WACKER & Co.,0,0,0.16,0.35,0.43,3.84,1.92,3.27,2.46,1.66,2.8,1.9,3.5,7.4,128.8,68.6,0.693,1.1232,20.41,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00627,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,0,0,65,BASF Ingredients,0,20,15,0,WACKER & Co.,0,0,1.29,2.02,1.74,3.06,2.6,4.41,3.59,2.62,2.4,1.6,3.2,13.5,136.2,88.4,0.715,1.1556,14.48,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00628,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,0,0,65,BASF Ingredients,0,20,15,0,WACKER & Co.,0,0,1.26,2,1.74,3.29,2.64,4.5,3.6,2.55,2.4,1.6,3.2,13.5,136.2,88.4,0.715,1.1556,14.48,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00629,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,0,0,65,BASF Ingredients,0,20,15,0,WACKER & Co.,0,0,1.62,2.04,1.75,3.01,2.65,4.09,3.25,2.73,2.4,1.6,3.2,13.5,136.2,88.4,0.715,1.1556,14.48,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00630,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,0,0,65,BASF Ingredients,0,20,15,0,WACKER & Co.,0,0,1.46,1.97,1.74,3.07,2.39,4.16,3.47,2.63,2.4,1.6,3.2,13.5,136.2,88.4,0.715,1.1556,14.48,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00631,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,0,0,65,BASF Ingredients,0,20,15,0,WACKER & Co.,0,0,1.47,1.99,1.75,3.17,2.57,4.42,3.3,2.54,2.4,1.6,3.2,13.5,136.2,88.4,0.715,1.1556,14.48,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00632,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,0,0,65,BASF Ingredients,0,20,15,0,WACKER & Co.,0,0,1.56,1.96,1.75,4.56,2.69,4.63,3.38,2.36,2.4,1.6,3.2,13.5,136.2,88.4,0.715,1.1556,14.48,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00633,Stirred_Plain,Plain,Plain,0.01,0,0,75,BASF Ingredients,0,10,15,0,WACKER & Co.,0,0,1.38,2.03,1.74,2.24,2.37,3.72,3.09,2.95,2.8,1.9,3.1,13.6,136.2,91.8,0.539,0.9828,13.51,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
